time_stamp,vehicle_pos,vehicle_pos.1,vehicle_pos.2,vehicle_pos.3,vehicle_pos.4,vehicle_pos.5,vehicle_pos.6,vehicle_pos.7,vehicle_pos.8,vehicle_pos.9,vehicle_pos.10,vehicle_pos.11,vehicle_pos.12,vehicle_pos.13,vehicle_pos.14,vehicle_pos.15,vehicle_pos.16,vehicle_pos.17,vehicle_pos.18,vehicle_pos.19
518,6382.67,3724.4,5242.43,6736.41,5592.52,1399.75,5832.27,2516.62,3558.63,1897.29,6617.83,5286.07,5690.91,7073.01,4390.9,3176.21,2213.91,3448.26,3314.83,7407
519,6394.91,3731.83,5252.25,6750.18,5603.79,1403.01,5843.81,2522.18,3566.09,1900.73,6631.03,5297.12,5702.36,7088.33,4400.57,3182.33,2218.47,3455,3322.54,7423.69
520,6407.8,3739,5262.29,6763.91,5614.69,1406.27,5855.87,2527.07,3573.83,1904.73,6645.16,5307.94,5713.78,7102.97,4410.49,3189.32,2222.99,3462.84,3329.91,7440.28
521,6420.18,3745.73,5272.97,6777.09,5625.32,1408.56,5867.31,2532.7,3580.53,1908.86,6658.89,5318.68,5725.32,7118.55,4419.48,3195.8,2227.9,3469.8,3336.48,7457.03
522,6431.95,3753.24,5282.61,6790.36,5636.08,1411.45,5879.01,2537.95,3588,1912.84,6673.12,5329.24,5737.37,7134.19,4428.87,3202.65,2233.2,3477.02,3343.63,7473.34
523,6444.39,3760.14,5292.9,6804.26,5647.58,1413.91,5890.49,2543.33,3595.24,1916.09,6686.36,5339.58,5749.01,7149.62,4438.71,3209.03,2237.73,3483.84,3351.06,7490.41
524,6456.21,3766.81,5303.56,6817.64,5658.44,1416.41,5901.81,2548.93,3602.38,1920.08,6699.48,5350.15,5760.46,7164.74,4447.68,3215.59,2242.27,3491.7,3358.09,7507.08
525,6468.86,3773.89,5313.6,6831.28,5669.06,1418.65,5913.14,2553.96,3609.05,1924.54,6712.79,5360.7,5772.27,7180.37,4456.91,3222.05,2246.8,3498.8,3364.67,7523.68
526,6480.71,3780.66,5323.88,6844.36,5680.2,1421.39,5924.65,2559.44,3616.52,1928.95,6726.17,5371.97,5784.11,7195.82,4466.2,3229.38,2251.84,3505.82,3371.54,7540.14
527,6492.79,3787.42,5334.07,6857.14,5691.22,1424.05,5936.78,2565.02,3623.84,1933.02,6739.98,5383.02,5795.49,7210.64,4476.11,3236.29,2256.91,3513.36,3378.94,7557.25
528,6505.67,3794.77,5343.71,6869.82,5702.62,1427.38,5949.13,2569.67,3631.25,1937.34,6753.47,5394.24,5807.4,7226.25,4485.38,3243.54,2262.12,3520.32,3386.66,7573.51
529,6517.44,3802.44,5353.92,6883.44,5714.08,1430.37,5960.31,2575.14,3638.86,1941.24,6767.42,5404.69,5819.07,7241.34,4494.94,3250.51,2267.29,3527.34,3393.74,7590.23
530,6529.34,3809.64,5363.75,6896.29,5725.27,1433.5,5971.98,2580.07,3646.06,1944.46,6780.54,5415.59,5831.26,7256.64,4504.67,3257.56,2271.85,3535.05,3400.62,7607.32
531,6541.24,3816.99,5373.69,6910.25,5736.05,1435.86,5983.28,2584.59,3652.86,1948.6,6794.68,5426.75,5842.63,7271.69,4514.05,3263.8,2276.24,3541.87,3407.28,7624.13
532,6553.2,3824.86,5384.59,6923.32,5747.31,1439.11,5994.65,2589.86,3659.67,1952.19,6808.42,5437.6,5854.87,7286.52,4524.04,3270.01,2280.4,3549.1,3414.93,7640.88
533,6564.94,3832.59,5395.22,6937.17,5758.37,1441.88,6006.04,2594.6,3667.44,1955.62,6821.43,5449,5866.16,7301.81,4533.15,3277.12,2285.41,3556.85,3421.81,7657.71
534,6576.79,3839.97,5406.01,6950.23,5769.58,1444.64,6017.82,2599.16,3674.25,1959.57,6834.9,5460.32,5878,7317.11,4542.6,3283.78,2289.92,3564.45,3429.38,7674.45
535,6588.71,3847.27,5416.37,6963.54,5781.28,1447.35,6029.08,2604.56,3681.17,1963.43,6847.97,5470.71,5889.76,7331.56,4552.34,3290.32,2294.68,3572.48,3435.99,7690.76
536,6601.28,3854.01,5426.45,6976.29,5792.64,1449.75,6040.36,2610.05,3688.01,1967.37,6861.22,5482.12,5902.17,7346.63,4561.46,3297.46,2299.17,3579.82,3442.51,7707.7
537,6613.96,3861.22,5436.91,6989.06,5803.34,1452.82,6051.91,2614.64,3695.18,1970.88,6874.42,5492.96,5913.75,7361.12,4570.48,3303.86,2304.51,3586.68,3449.38,7723.62
538,6625.92,3868.17,5447.06,7001.89,5814.84,1455.32,6063.97,2619.43,3701.96,1975.1,6887.71,5504.39,5926.17,7376.7,4579.94,3310.83,2309.31,3593.44,3456.87,7740.33
539,6637.94,3875.91,5457.98,7015.68,5825.77,1458.66,6075.39,2624.73,3709.25,1978.84,6901.69,5514.94,5938.55,7392.36,4589.9,3317.33,2314.4,3600.5,3464.52,7756.76
540,6650.33,3883.05,5468.81,7028.96,5836.32,1460.97,6087.71,2630.39,3716.18,1983.3,6915.98,5526.19,5951,7408.01,4599.67,3323.47,2319.34,3608.49,3472.05,7773.2
541,6663.26,3889.74,5479.37,7042.04,5847.53,1463.57,6098.95,2635.16,3724,1986.99,6929.44,5536.99,5962.22,7423.02,4609.58,3329.63,2324.53,3616.45,3479.38,7789.86
542,6675.92,3896.69,5490.12,7055.34,5858.49,1466.3,6110.68,2639.96,3731.37,1990.2,6943.47,5547.7,5974.42,7438.04,4618.54,3336.34,2329.14,3623.87,3486.12,7805.99
543,6688.04,3903.39,5499.77,7068.68,5869.62,1469.11,6122.99,2644.87,3738.33,1993.69,6957.75,5558.82,5985.96,7453.55,4627.55,3343,2333.63,3631.76,3492.88,7822.22
544,6701.02,3910.91,5510.58,7082.61,5880.94,1471.68,6134.32,2649.75,3745.91,1997.74,6972.06,5570.34,5998.06,7468.99,4636.51,3349.65,2338.55,3639.61,3500.01,7838.45
545,6713.97,3917.97,5520.96,7095.96,5891.63,1475.07,6146.61,2655.24,3753.37,2001.3,6985.79,5581.93,6009.66,7484.56,4646.39,3356.23,2343.24,3646.9,3507.63,7855.33
546,6726.43,3925.78,5531.73,7109.09,5902.54,1477.53,6157.75,2660.48,3760.83,2005.08,6998.95,5592.5,6021.82,7499.25,4655.55,3362.51,2348.57,3653.76,3514.32,7871.28
547,6738.32,3933,5541.4,7122.47,5914.05,1480.36,6169.24,2664.91,3768.67,2009.04,7012.13,5603.91,6033.24,7514.83,4665.41,3368.83,2352.95,3661.25,3520.9,7887.2
548,6750.19,3939.89,5551.66,7135.68,5925.3,1482.97,6181.36,2669.73,3776.11,2013.25,7026.39,5614.84,6045.08,7529.69,4674.3,3375.41,2357.54,3668.12,3527.62,7904.26
549,6761.99,3947.02,5561.54,7148.82,5935.94,1485.21,6193.37,2675.01,3782.9,2016.94,7039.97,5626.07,6056.58,7544.34,4683.27,3382.75,2361.84,3676.1,3534.29,7920.42
550,6774.52,3954.04,5572.48,7161.62,5947.26,1487.89,6204.74,2680.11,3790.06,2020.87,7053.51,5636.84,6068.33,7558.8,4693.23,3388.92,2366.96,3683.55,3542,7937.34
551,6787.4,3961.44,5583.29,7174.79,5958.58,1490.87,6217.02,2684.98,3796.84,2024.36,7067.38,5647.81,6080.09,7573.37,4702.3,3395.44,2372.09,3690.32,3549.31,7953.84
552,6799.64,3968.62,5593.05,7187.51,5969.73,1493.31,6228.97,2689.73,3803.53,2028.83,7080.53,5658.6,6091.77,7588.38,4712.12,3402.36,2377.3,3697.95,3556.33,7969.8
553,6812.22,3975.26,5603.81,7201.31,5981.08,1495.7,6240.41,2695.14,3810.45,2032.06,7093.77,5669.22,6104.11,7603.83,4721.17,3408.83,2381.83,3705.16,3563.69,7986.58
554,6824.85,3982.93,5613.8,7214.24,5991.82,1498.71,6252.7,2700.46,3818.04,2036.15,7107.33,5680.59,6115.83,7618.65,4730.7,3414.97,2386.2,3712.48,3570.68,8002.59
555,6837.39,3990.63,5624.2,7228.14,6002.45,1500.92,6264.73,2705.68,3825.06,2040.39,7121.13,5691.77,6127.13,7633.8,4740.09,3421.56,2391.11,3719.34,3577.31,8019.61
556,6850.29,3998.17,5635.05,7241.78,6013.02,1503.49,6276.97,2710.66,3831.91,2044.54,7134.47,5702.44,6139.02,7648.7,4749.63,3428.55,2395.74,3726.09,3584.18,8035.5
557,6863.29,4005.02,5645.51,7254.87,6023.52,1505.8,6288.8,2715.83,3839.74,2048.05,7147.55,5713.68,6150.51,7663.96,4759.02,3434.75,2400.99,3733.42,3591.25,8052.41
558,6875.8,4012.51,5656.19,7267.81,6034.8,1508.49,6299.94,2720.66,3846.9,2051.48,7161.22,5724.15,6161.73,7679.09,4768.12,3441.15,2405.92,3740.81,3598.61,8069.11
559,6888.74,4019.28,5666.75,7280.86,6045.86,1511.68,6311.94,2725.41,3853.95,2055.06,7175.44,5734.54,6174.02,7694.61,4777.97,3447.65,2410.31,3748.61,3606.02,8086
560,6900.69,4026.04,5676.54,7293.7,6056.63,1515.06,6324.32,2730.9,3860.58,2058.36,7189.41,5745.45,6186.28,7709.04,4787.95,3454,2415.6,3756.52,3613.25,8102.65
561,6913.55,4033.02,5686.72,7306.97,6068.35,1517.83,6336.5,2735.47,3867.96,2062.08,7202.99,5756.78,6198.23,7723.93,4797.25,3461.17,2420.75,3764.05,3620.39,8119.12
562,6925.31,4040.72,5697.02,7320.51,6080.11,1521.01,6348.83,2740.18,3875.61,2065.9,7216.66,5768.05,6209.6,7738.83,4806.92,3468.24,2425.96,3771.02,3628.17,8135.3
563,6937.28,4048.31,5706.98,7333.86,6091.27,1523.79,6360.1,2744.62,3882.39,2070.25,7230.24,5778.7,6221.67,7754.27,4816.4,3475.35,2431.06,3777.88,3634.88,8152.2
564,6949.93,4055.13,5717.46,7347.09,6102.78,1526.19,6372.41,2749.66,3889.44,2073.7,7243.3,5789.96,6233.46,7769.87,4826.17,3481.95,2435.57,3784.71,3641.93,8168.46
565,6962.4,4063.02,5727.27,7360.55,6113.33,1528.65,6384.11,2754.11,3896.52,2076.89,7256.76,5800.66,6244.66,7785.18,4835.96,3488.88,2440.58,3792.05,3648.64,8184.87
566,6974.9,4069.65,5737.97,7374.24,6124.32,1531.18,6395.74,2758.82,3903.36,2080.95,7270.68,5811.24,6256.57,7800.27,4845.49,3495.43,2444.83,3799.04,3655.31,8200.89
567,6987.03,4077.42,5748.19,7387.06,6135.77,1534.29,6407.52,2763.91,3910.74,2084.71,7284.83,5821.59,6267.78,7814.86,4854.79,3502.37,2449.48,3806.13,3661.87,8217.94
568,6999.91,4085.05,5758.05,7400.72,6146.74,1536.47,6419.58,2769.04,3918.21,2088.79,7298.53,5833.06,6279.85,7829.23,4864.01,3509.62,2454.12,3813.92,3668.66,8234.32
569,7011.86,4092.39,5768.14,7413.81,6158.22,1539.22,6431.84,2773.75,3925.53,2092.08,7312.09,5844.45,6292.05,7844.29,4873.98,3516.96,2458.97,3821.38,3675.56,8250.72
570,7024.61,4099.1,5778.85,7426.61,6169.8,1541.42,6444.06,2778.74,3932.19,2096.25,7326.14,5854.85,6303.9,7859.76,4882.95,3523.5,2463.49,3828.55,3682.56,8266.93
571,7036.97,4105.91,5789.57,7440.34,6181.44,1544.74,6456.38,2783.83,3939.17,2099.46,7340.14,5865.7,6315.38,7875.23,4892.73,3530.26,2468.11,3835.46,3689.5,8283.29
572,7049.93,4113.59,5800.16,7453.98,6192.33,1547.14,6468.78,2789.4,3945.84,2103.54,7353.88,5876.01,6327.57,7889.68,4902.2,3536.53,2473.48,3843.04,3696.23,8300.2
573,7062.17,4121.29,5810.38,7466.99,6203.69,1549.67,6481.2,2793.84,3952.77,2107.19,7366.95,5886.36,6339.81,7905.02,4912.1,3543.8,2477.63,3850.86,3703.03,8317.19
574,7075.12,4128.37,5820.89,7480.25,6214.9,1551.97,6493.03,2798.84,3959.81,2111.58,7380.67,5897.58,6351.02,7920.61,4921.94,3550.96,2482.65,3858.14,3710.67,8333.23
575,7087.14,4135.07,5831.58,7493.49,6226.64,1554.6,6504.8,2803.36,3966.53,2115.7,7394.43,5908.48,6363.33,7935.59,4931.17,3558.32,2487.4,3865.83,3717.81,8349.15
576,7099.42,4141.76,5841.31,7506.99,6237.72,1557.63,6516.25,2808.72,3973.59,2119.03,7408.18,5919.9,6374.57,7950.58,4940.47,3565.43,2492.34,3873.17,3724.75,8365.36
577,7111.16,4148.51,5851.41,7520.36,6248.38,1560.44,6527.54,2814.35,3981.2,2122.91,7421.24,5931.31,6386.44,7965.6,4949.58,3571.98,2496.94,3881.01,3731.64,8382.19
578,7123.85,4156.32,5861.51,7533.87,6258.85,1563.1,6538.69,2820,3987.94,2126.14,7434.89,5941.62,6398.26,7980.65,4958.87,3578.18,2501.86,3888.79,3738.72,8398.81
579,7136.63,4163.75,5872.38,7547.23,6269.65,1565.58,6550.32,2825.23,3995.81,2129.98,7448.77,5952.67,6410.27,7995.22,4967.94,3584.41,2506.02,3895.54,3746.47,8414.9
580,7149.34,4171.32,5883.06,7560.09,6281.11,1568.67,6562.47,2830.81,4003.38,2134.39,7462.12,5963.87,6422,8009.97,4977.28,3591.22,2511.34,3902.68,3753.78,8432
581,7161.16,4178.21,5893.28,7573.16,6292.58,1571.88,6573.64,2835.23,4010.48,2137.97,7475.15,5974.19,6433.68,8024.44,4986.29,3597.63,2516.29,3909.67,3761.32,8448.05
582,7173.01,4184.98,5903.42,7586.87,6303.71,1574.8,6585.79,2840.85,4017.37,2142.18,7488.26,5984.97,6445.93,8039.43,4995.33,3604.53,2521,3916.73,3768.17,8464.13
583,7184.97,4192.45,5913.65,7600.43,6314.95,1578.15,6597.3,2845.57,4024.5,2145.67,7501.57,5995.35,6457.18,8055.04,5004.54,3610.67,2525.46,3923.62,3775.17,8480.25
584,7196.71,4199.16,5924.02,7613.72,6325.47,1581.26,6609.08,2850.69,4032.18,2149.38,7515.75,6006.03,6469.65,8070.61,5014.65,3616.91,2530.13,3931.54,3782.21,8496.14
585,7209.3,4206.27,5934.27,7626.54,6336.97,1583.92,6621.32,2855.62,4039.37,2153.25,7530.05,6016.58,6481.61,8085.1,5023.65,3623.36,2535.26,3939.17,3789.9,8513
586,7221.94,4213.15,5944.28,7640.35,6347.84,1586.39,6633.03,2860.05,4046.2,2156.83,7543.33,6027.47,6493.98,8099.7,5033.42,3629.59,2540.6,3946.1,3797.5,8529.61
587,7234.82,4220.72,5954.66,7653.79,6358.63,1588.72,6645.24,2865.65,4052.93,2160.48,7557.3,6038.78,6505.75,8114.76,5042.74,3636.33,2545.46,3952.89,3804.84,8545.48
588,7247.48,4227.34,5964.7,7667.25,6369.47,1591.76,6656.63,2871.24,4060.17,2163.76,7570.71,6049.84,6517.49,8129.22,5051.59,3642.97,2550.18,3960.18,3811.66,8561.46
589,7259.28,4233.99,5974.58,7680.45,6381.18,1594.28,6668.14,2875.89,4068.06,2168.15,7583.98,6061.11,6529.78,8144.39,5060.42,3650.38,2554.57,3967.63,3818.83,8577.48
590,7272.05,4241.02,5985,7693.62,6392.67,1597.44,6680.31,2881.26,4074.8,2171.68,7597.72,6071.92,6541.4,8158.78,5069.85,3656.83,2559.29,3974.96,3825.89,8593.63
591,7284.83,4248.03,5995.27,7707.23,6403.55,1600.12,6692.46,2886.67,4082.14,2176.03,7611.05,6082.64,6552.63,8173.54,5079.26,3664.09,2564.15,3982.8,3833.07,8610.41
592,7297.34,4255.57,6005.26,7720.18,6414.39,1602.52,6704.67,2891.86,4089.68,2179.67,7625.15,6093.5,6564.22,8187.99,5088.73,3670.31,2569.21,3990.41,3839.82,8626.27
593,7309.27,4263.23,6016.06,7733.76,6425.24,1604.78,6716.86,2896.95,4097.04,2183.77,7639.2,6104.14,6576.4,8202.63,5097.65,3676.89,2574.16,3998.27,3847.27,8642.53
594,7321.29,4270.98,6025.73,7747.28,6436.85,1607.68,6728,2902.1,4104.34,2187.67,7652.91,6114.72,6588.45,8217.89,5107.67,3684.07,2578.4,4005.17,3853.93,8658.51
595,7333.02,4278.15,6036.17,7760.53,6447.64,1610.74,6739.96,2907.27,4112.07,2191.09,7667.14,6125.83,6599.97,8232.81,5117.52,3690.77,2582.6,4012.71,3861.15,8675.19
596,7345.34,4285.98,6046.62,7773.68,6458.53,1613.37,6751.88,2912.93,4119.03,2194.3,7680.27,6136.41,6612.07,8248.01,5127.61,3697.98,2587.62,4020.1,3867.7,8691.98
597,7357.19,4293.43,6057.42,7787.43,6469.15,1616.64,6764.13,2918.12,4126.26,2197.73,7694.07,6147.88,6623.8,8262.61,5137.05,3705.34,2591.89,4028.11,3874.98,8708.66
598,7369.93,4300.28,6067.14,7800.49,6480.63,1619.99,6776.06,2923.73,4133.66,2201.34,7707.93,6158.41,6635.29,8277.94,5146.18,3711.95,2596.33,4034.9,3882.06,8725.24
599,7382.01,4307.21,6077.43,7813.3,6492.09,1623.09,6787.46,2928.25,4140.51,2205.18,7722,6169.66,6646.78,8293.5,5155.51,3718.69,2601.62,4042.08,3889.7,8741.49
600,7394.43,4315.06,6088.07,7826.31,6503.53,1626.21,6799.75,2933.37,4148.29,2209.52,7735.65,6180.78,6658.79,8307.94,5164.99,3724.94,2606.28,4048.83,3897.52,8757.65
601,7406.85,4322.45,6098.09,7840.16,6514.77,1628.78,6811.06,2939.06,4155.78,2213.6,7749.72,6191.16,6670.04,8323.55,5175.09,3732.02,2610.45,4056.62,3904.5,8774.55
602,7419.41,4329.91,6107.96,7853.97,6525.59,1632.04,6822.46,2944.47,4162.98,2217.75,7763.17,6202.26,6682.39,8339.12,5184.63,3738.4,2615.51,4063.85,3911.82,8791.53
603,7431.93,4337.41,6118.67,7866.66,6536.98,1635.14,6834.85,2949.76,4170.03,2221.15,7776.39,6213.28,6694.68,8354.53,5194.26,3745.22,2620.32,4070.69,3918.86,8808.25
604,7444.79,4344.34,6128.4,7880.47,6547.58,1637.82,6846.4,2954.27,4177.67,2224.36,7790.41,6223.67,6706.1,8369.55,5203.27,3752.09,2625.63,4078.24,3926.13,8824.25
605,7456.59,4351.17,6139,7894.27,6559.34,1641.17,6858.71,2959.13,4185.43,2227.73,7803.45,6234.92,6718.33,8384.37,5212.9,3759.46,2630.34,4085.96,3932.77,8840.92
606,7469.47,4358.58,6149.8,7908.04,6570.22,1643.29,6870.95,2963.79,4192.36,2231.31,7817.24,6246.2,6730.03,8399.39,5222.17,3766.56,2635.01,4093.81,3940.19,8857.13
607,7481.22,4365.67,6159.93,7921.95,6581.91,1645.79,6882.9,2968.59,4199.42,2234.89,7831.3,6257.21,6741.59,8413.99,5231.59,3772.95,2639.94,4101.33,3946.85,8873.43
608,7493.39,4373.25,6170.03,7935.68,6593.39,1648.64,6895.22,2974.14,4206.62,2238.34,7844.7,6267.98,6752.88,8429.22,5240.65,3779.77,2645.12,4109.16,3953.7,8890.38
609,7506.08,4381.06,6180.13,7948.4,6604.77,1651.4,6907.28,2979.16,4214.08,2242.49,7858.31,6279.05,6764.67,8444.71,5249.79,3786.88,2649.54,4116.68,3960.6,8906.84
610,7518.97,4388.73,6190.08,7961.66,6616.22,1654.16,6918.62,2984.03,4221.74,2246.76,7871.33,6290.47,6777,8460.12,5259.47,3793.89,2654.75,4124.18,3967.27,8923.89
611,7531.91,4396.6,6200.76,7975.49,6627.17,1656.65,6930.33,2988.65,4228.7,2251.18,7885.07,6300.85,6789.14,8475.12,5269.03,3801.1,2659.94,4131.71,3974.54,8939.94
612,7544.87,4404.09,6210.67,7988.88,6637.93,1659.69,6941.67,2993.91,4236.09,2254.67,7898.4,6311.28,6801.03,8489.68,5277.89,3808.27,2665.09,4138.7,3981.79,8956.33
613,7557.18,4411.73,6220.86,8001.81,6649.43,1662.75,6953.65,2998.38,4243.53,2258.32,7912.26,6321.94,6813.34,8504.65,5287.89,3814.48,2669.6,4146.14,3988.33,8972.85
614,7569.26,4419.23,6231.17,8015.73,6660.94,1666,6965.07,3004.02,4250.57,2262.32,7925.96,6333.35,6825.47,8519.51,5297.44,3821.65,2674.22,4152.98,3996.05,8989.89
615,7581.15,4426.91,6241.9,8028.95,6671.61,1668.57,6977.21,3009.57,4258.06,2266.61,7939.77,6344.19,6836.88,8534.08,5306.42,3828.47,2679.03,4160.34,4003.69,9006.48
616,7594.01,4434.58,6251.75,8042.49,6683.28,1671.42,6989.1,3015.2,4265.7,2270.62,7953.79,6355.76,6848.92,8548.47,5316.05,3834.94,2684.24,4167.76,4011.37,9022.62
617,7606.29,4442.45,6262,8055.2,6693.93,1673.53,7000.92,3020.49,4272.98,2274.97,7967.78,6366.81,6860.99,8564.04,5325,3841.07,2689.13,4175.79,4018.93,9038.93
618,7618.39,4449.73,6272.17,8068.77,6704.95,1676.34,7012.61,3025.97,4279.77,2278.72,7981.75,6377.18,6872.23,8578.7,5335,3848.35,2693.95,4183.03,4026.24,9055.99
619,7631.01,4457,6282.31,8082.38,6715.93,1679.46,7024,3031.5,4287.08,2282.53,7994.96,6388.65,6884.59,8593.18,5344.85,3855.22,2698.65,4190,4034.06,9072.46
620,7643.68,4463.84,6292.51,8095.38,6726.44,1682.13,7035.25,3036.56,4294.49,2286.16,8008.27,6398.97,6895.95,8608.2,5354.44,3862.52,2703.35,4197.91,4041.25,9089.46
621,7655.56,4470.5,6303.1,8109.16,6737.54,1684.3,7047.27,3041.61,4302.2,2289.42,8022,6410.04,6907.98,8623.11,5363.53,3869.82,2708.53,4205.29,4048.27,9106.42
622,7668.26,4477.22,6313.56,8122.68,6748.02,1687.55,7059.3,3046.28,4309.52,2292.83,8036.14,6420.74,6919.51,8638.53,5372.66,3876.89,2713.72,4212.74,4055.29,9122.92
623,7680.44,4484.67,6323.85,8136.25,6758.96,1690.42,7071.66,3051.62,4317.06,2296.78,8050.42,6431.54,6930.82,8653.92,5381.55,3883.12,2718.3,4220.52,4062.6,9139.45
624,7693.12,4492.43,6334.47,8150.09,6769.48,1692.99,7083.68,3056.9,4323.73,2300.98,8063.77,6442.37,6942.34,8668.65,5390.7,3890.11,2723.32,4228.02,4070.36,9155.83
625,7705.48,4500.12,6344.31,8163.84,6781.18,1696.26,7095.76,3061.91,4331.09,2305.11,8076.98,6453.55,6954.41,8684.08,5400.46,3897.33,2727.98,4234.99,4077.94,9172.8
626,7717.84,4508,6354.38,8177.4,6792,1699.14,7107.35,3067.12,4338.51,2309.35,8090.05,6464.57,6966.24,8698.45,5410.2,3904.11,2732.62,4242.7,4084.7,9189.2
627,7729.81,4515.2,6364.64,8191.04,6803.74,1702.42,7118.71,3071.75,4346.07,2313.33,8103.11,6475.82,6977.8,8713.09,5419.72,3910.86,2737.98,4250.17,4091.56,9205.99
628,7742.52,4522.23,6374.59,8203.94,6814.26,1705.49,7130.26,3076.92,4353.87,2317.25,8117.09,6487.27,6989.13,8727.96,5428.61,3917.5,2742.53,4257.23,4098.62,9222.4
629,7754.82,4529.14,6384.96,8217.41,6825.32,1708.62,7142.03,3081.53,4360.7,2320.94,8131.31,6498.32,7000.92,8743.12,5437.67,3924.38,2746.97,4265.2,4105.22,9238.29
630,7767.21,4536.71,6395.44,8230.89,6836.57,1710.79,7154.05,3087.13,4367.86,2324.98,8145.16,6509.17,7013.18,8757.64,5447.72,3931.14,2751.44,4272.19,4112.26,9254.24
631,7779.93,4543.41,6406.31,8244.07,6847.67,1713.11,7165.19,3092.35,4374.51,2329.02,8158.57,6520.3,7024.9,8772.63,5456.87,3937.89,2756.76,4280.08,4119.23,9270.97
632,7792.35,4550.5,6416.39,8257.84,6858.5,1715.48,7176.81,3096.87,4381.16,2332.77,8172.28,6531.71,7037.18,8787.18,5466.99,3944.72,2761.03,4287.05,4126.11,9286.84
633,7804.33,4557.14,6426.95,8271.62,6870,1718.06,7188.43,3101.97,4388.47,2337,8186.01,6542.52,7048.69,8802.45,5475.85,3951.77,2766.32,4294.99,4133.86,9302.9
634,7816.47,4564.54,6437.23,8285.04,6880.75,1720.23,7199.94,3107.47,4395.53,2340.96,8200.24,6552.93,7060.65,8817.36,5485.58,3958.27,2770.42,4302.47,4140.85,9319.66
635,7829.26,4571.71,6446.97,8298.03,6892.39,1722.82,7211.92,3112.23,4402.75,2344.34,8213.41,6563.23,7072.32,8831.95,5494.75,3965.59,2775.59,4309.31,4147.55,9336.03
636,7841.18,4578.6,6456.91,8311.02,6903.68,1725.7,7223.31,3116.83,4409.36,2348.39,8227.03,6573.76,7084.08,8846.5,5504.47,3972.72,2780.74,4316.25,4155.16,9351.94
637,7852.92,4586,6467.71,8323.9,6914.88,1729.09,7234.53,3122.36,4415.95,2352.07,8240.67,6584.87,7096.3,8861.36,5513.48,3979.93,2785.84,4323.98,4161.77,9367.93
638,7864.65,4592.84,6477.41,8337.25,6925.87,1732.23,7246.04,3127.09,4422.62,2355.99,8253.82,6595.39,7108.59,8876.47,5523.22,3986.15,2790.47,4330.84,4169.18,9383.88
639,7876.62,4599.49,6487.21,8350.58,6937.26,1734.85,7257.43,3132.75,4429.82,2359.9,8268.04,6606.82,7119.96,8891.7,5532.76,3992.8,2795.19,4338.73,4176.45,9399.96
640,7888.56,4606.87,6497.5,8363.62,6949,1738.14,7268.58,3137.71,4436.56,2364.21,8281.23,6617.98,7131.43,8907.34,5541.95,3999.07,2799.67,4346.7,4183.51,9416.21
641,7900.83,4614.5,6508,8376.37,6960.03,1741.03,7279.78,3142.71,4444.23,2368.51,8295.47,6629.09,7143.06,8922.2,5551.38,4006.18,2803.81,4354,4190.5,9432.67
642,7913.57,4621.78,6518.13,8389.93,6971.04,1743.44,7291.54,3147.94,4451.81,2371.89,8309.54,6639.92,7154.6,8937.81,5560.38,4012.75,2809.11,4361.8,4197.31,9449.58
643,7926.01,4628.63,6528.21,8403.28,6981.76,1746.29,7303.88,3153.48,4458.89,2375.53,8322.6,6650.32,7166.34,8952.92,5569.23,4019.1,2813.5,4368.81,4203.84,9466.13
644,7938.62,4635.64,6539.09,8416.89,6992.36,1749.37,7315.37,3158.4,4466.12,2378.75,8336.22,6661.73,7177.81,8967.45,5578.2,4025.93,2818.48,4376.44,4211.43,9483.11
645,7950.42,4643,6549.85,8430.4,7003.41,1752.66,7326.81,3163.7,4473.44,2382.7,8349.86,6672.87,7189.6,8982.53,5587.3,4032.97,2822.66,4383.77,4218.68,9499.4
646,7963.3,4650.03,6560.41,8444.13,7014.37,1755.98,7338.91,3169.31,4480.72,2386.26,8364.02,6683.91,7201.48,8997.18,5596.53,4039.86,2827.52,4391.43,4226.47,9516.53
647,7975.36,4656.82,6571.25,8457.23,7025.67,1758.2,7350.88,3174.47,4487.32,2390.62,8377.48,6694.76,7212.85,9011.75,5606.66,4046.61,2832.16,4398.35,4233.53,9533.16
648,7988.08,4663.45,6581.07,8470.89,7036.85,1760.99,7363.01,3180.15,4494.56,2393.88,8391.18,6705.07,7225.23,9027.3,5616.55,4053.48,2836.91,4405.44,4241.31,9549.75
649,8000.49,4670.24,6590.93,8484.26,7048.07,1763.24,7375.31,3185.54,4501.91,2397.7,8404.68,6715.85,7237.19,9042.78,5626.54,4059.69,2842.27,4413.25,4248.11,9566.5
650,8012.64,4677.26,6600.94,8496.96,7059.49,1766.64,7386.98,3190.49,4509.44,2401.23,8418.76,6727.13,7249.01,9058.12,5635.97,4066.08,2847.45,4420.18,4255.67,9582.72
651,8024.88,4684.25,6610.81,8510.06,7070.73,1769.53,7398.96,3195.8,4516.7,2405.2,8431.79,6738.59,7260.96,9073.11,5644.91,4072.41,2851.69,4428.2,4263.17,9599.45
652,8036.94,4691.82,6620.55,8523.31,7081.42,1772.35,7411.1,3200.63,4523.79,2409.4,8446.01,6749.38,7273.41,9088.5,5654.29,4078.66,2857.04,4435.83,4270.28,9616.47
653,8048.91,4698.83,6630.89,8536.29,7092.05,1774.65,7422.94,3205.41,4531.32,2412.86,8460.06,6759.95,7284.96,9104.12,5664.2,4084.84,2861.81,4442.75,4277.42,9632.49
