timestep_time,vehicle_0_pos,vehicle_1_pos,vehicle_10_pos,vehicle_11_pos,vehicle_12_pos,vehicle_13_pos,vehicle_14_pos,vehicle_15_pos,vehicle_16_pos,vehicle_17_pos,vehicle_19_pos,vehicle_2_pos,vehicle_4_pos,vehicle_5_pos,vehicle_6_pos,vehicle_7_pos,vehicle_8_pos,vehicle_0_speed,vehicle_1_speed,vehicle_10_speed,vehicle_11_speed,vehicle_12_speed,vehicle_13_speed,vehicle_14_speed,vehicle_15_speed,vehicle_16_speed,vehicle_17_speed,vehicle_19_speed,vehicle_2_speed,vehicle_4_speed,vehicle_5_speed,vehicle_6_speed,vehicle_7_speed,vehicle_8_speed
1338,16530.67,9669.01,13691.02,17665.4,14716.11,3657.22,15490.41,6663.73,9500.74,5055.82,14267.2,15372.91,12160.83,8730.62,6111.64,9497.3,9187.85,11.82,7.47,10.73,13.53,10.81,2.84,11.71,5.36,7.68,3.32,11.33,11.31,9.19,7.35,5.24,6.77,6.65
1339,16543.44,9676.25,13701.56,17678.36,14727.65,3659.39,15501.56,6668.69,9507.88,5059.45,14278.21,15384.86,12170.74,8737.06,6115.92,9504.24,9195.52,12.77,7.24,10.54,12.96,11.54,2.17,11.15,4.97,7.14,3.64,11.0,11.95,9.91,6.44,4.27,6.94,7.67
1340,16555.82,9682.89,13712.15,17692.13,14738.59,3661.67,15513.98,6674.35,9515.02,5063.85,14289.14,15397.16,12179.58,8743.34,6120.88,9511.29,9202.39,12.38,6.64,10.59,13.77,10.94,2.27,12.42,5.66,7.14,4.4,10.94,12.31,8.84,6.28,4.97,7.05,6.87
1341,16568.09,9690.08,13722.02,17704.93,14750.0,3664.32,15526.09,6679.88,9522.07,5068.03,14300.16,15409.1,12189.17,8750.49,6125.1,9518.64,9208.91,12.28,7.19,9.87,12.8,11.41,2.65,12.11,5.53,7.05,4.18,11.02,11.94,9.59,7.15,4.22,7.34,6.52
1342,16580.82,9696.96,13732.2,17717.9,14761.2,3667.12,15537.93,6685.35,9529.67,5072.11,14311.3,15421.0,12198.83,8756.82,6130.11,9525.99,9216.34,12.72,6.89,10.18,12.97,11.2,2.8,11.84,5.47,7.6,4.08,11.14,11.9,9.66,6.33,5.01,7.35,7.43
1343,16593.75,9703.97,13742.31,17730.64,14772.74,3670.42,15549.92,6690.53,9536.31,5075.52,14322.76,15432.47,12208.39,8763.7,6135.12,9533.68,9223.81,12.93,7.0,10.11,12.73,11.55,3.3,11.99,5.18,6.64,3.41,11.46,11.47,9.56,6.88,5.01,7.69,7.47
1344,16605.66,9711.42,13752.69,17744.08,14783.95,3673.08,15562.16,6695.22,9542.92,5079.16,14333.85,15444.46,12217.27,8770.1,6140.42,9540.81,9230.89,11.91,7.46,10.38,13.44,11.2,2.67,12.23,4.69,6.61,3.64,11.09,11.98,8.88,6.4,5.3,7.13,7.08
1345,16617.59,9718.1,13762.65,17756.96,14795.48,3676.4,15574.44,6700.7,9550.63,5082.56,14344.41,15456.39,12226.65,8777.45,6145.0,9547.72,9238.22,11.93,6.68,9.96,12.88,11.54,3.32,12.29,5.48,7.71,3.4,10.56,11.94,9.39,7.35,4.58,6.91,7.33
1346,16629.77,9725.47,13772.73,17770.21,14806.57,3679.14,15585.93,6705.56,9557.83,5085.86,14355.83,15467.67,12236.7,8784.83,6150.16,9554.79,9245.06,12.17,7.37,10.09,13.25,11.09,2.74,11.48,4.85,7.2,3.3,11.42,11.28,10.04,7.38,5.16,7.08,6.84
1347,16641.7,9732.57,13783.63,17783.3,14817.76,3682.13,15597.08,6710.3,9564.96,5089.18,14367.18,15479.95,12246.29,8791.25,6155.06,9561.53,9252.23,11.93,7.1,10.9,13.08,11.19,2.99,11.15,4.74,7.13,3.32,11.34,12.28,9.59,6.41,4.9,6.74,7.18
1348,16653.43,9740.4,13793.84,17796.26,14828.39,3685.34,15608.65,6715.29,9572.68,5093.49,14377.74,15492.16,12255.43,8797.62,6160.39,9568.61,9259.93,11.73,7.83,10.21,12.96,10.62,3.22,11.57,4.99,7.72,4.31,10.57,12.21,9.13,6.37,5.33,7.08,7.7
1349,16666.34,9747.84,13804.38,17809.85,14839.87,3687.5,15620.91,6720.31,9579.36,5097.5,14388.72,15503.4,12264.39,8804.3,6164.88,9576.37,9267.16,12.91,7.43,10.55,13.59,11.48,2.16,12.25,5.02,6.68,4.01,10.97,11.25,8.97,6.69,4.49,7.75,7.23
1350,16679.06,9755.51,13815.04,17823.09,14850.9,3690.14,15633.27,6725.15,9586.94,5101.03,14399.47,15515.57,12273.73,8811.4,6169.57,9584.1,9274.63,12.73,7.67,10.65,13.24,11.02,2.63,12.36,4.83,7.58,3.53,10.75,12.17,9.33,7.09,4.69,7.74,7.47
1351,16691.25,9762.22,13825.5,17836.77,14861.84,3692.99,15644.81,6730.79,9594.58,5104.85,14410.41,15527.51,12283.0,8818.03,6173.69,9591.59,9281.95,12.19,6.71,10.46,13.68,10.95,2.85,11.54,5.64,7.64,3.82,10.95,11.93,9.27,6.63,4.12,7.48,7.32
1352,16704.0,9769.39,13835.3,17849.74,14873.1,3695.31,15655.98,6736.18,9601.3,5108.79,14421.51,15538.89,12292.4,8825.25,6178.87,9598.95,9289.29,12.75,7.17,9.8,12.97,11.26,2.32,11.17,5.39,6.72,3.94,11.1,11.38,9.41,7.22,5.19,7.37,7.34
1353,16716.93,9777.06,13845.85,17862.42,14884.54,3697.48,15667.66,6740.6,9608.78,5112.08,14432.89,15550.27,12301.79,8831.54,6183.59,9605.73,9295.99,12.93,7.66,10.55,12.68,11.44,2.17,11.67,4.42,7.47,3.29,11.38,11.38,9.38,6.29,4.72,6.78,6.7
1354,16729.68,9784.65,13855.61,17875.96,14895.21,3700.32,15678.99,6745.86,9616.15,5116.27,14443.63,15561.74,12311.8,8838.69,6188.65,9612.64,9303.0,12.74,7.59,9.76,13.54,10.67,2.85,11.33,5.26,7.37,4.2,10.75,11.47,10.01,7.15,5.06,6.91,7.01
1355,16741.95,9792.5,13866.18,17889.23,14906.9,3702.83,15690.23,6750.72,9622.75,5119.67,14454.83,15573.84,12321.53,8844.83,6193.39,9620.61,9310.14,12.27,7.86,10.58,13.27,11.69,2.51,11.24,4.87,6.6,3.4,11.2,12.1,9.73,6.14,4.74,7.96,7.13
1356,16754.96,9799.86,13876.45,17902.76,14918.4,3705.73,15701.56,6756.2,9629.44,5123.98,14466.3,15586.0,12330.65,8851.84,6198.04,9627.73,9317.33,13.02,7.36,10.27,13.52,11.5,2.9,11.32,5.48,6.69,4.31,11.47,12.16,9.13,7.01,4.66,7.12,7.2
1357,16766.92,9806.72,13886.52,17916.1,14928.95,3708.41,15712.81,6761.39,9637.17,5127.21,14477.83,15597.93,12339.8,8858.4,6203.28,9634.64,9324.12,11.95,6.86,10.07,13.34,10.55,2.68,11.26,5.19,7.74,3.23,11.52,11.93,9.14,6.56,5.24,6.91,6.78
1358,16779.55,9814.22,13897.28,17929.97,14940.12,3711.58,15724.27,6766.36,9643.78,5130.75,14489.34,15609.41,12349.38,8865.0,6207.67,9641.99,9331.14,12.63,7.5,10.76,13.87,11.17,3.18,11.46,4.96,6.61,3.54,11.51,11.48,9.58,6.6,4.39,7.36,7.02
1359,16791.59,9822.1,13907.0,17942.89,14950.65,3714.25,15736.07,6771.95,9651.01,5134.58,14499.9,15621.03,12358.45,8871.35,6212.13,9649.98,9337.71,12.03,7.88,9.72,12.92,10.52,2.67,11.8,5.6,7.24,3.83,10.56,11.62,9.07,6.35,4.46,7.98,6.57
1360,16804.16,9829.17,13916.84,17955.94,14961.19,3717.63,15747.4,6777.32,9657.67,5137.78,14510.21,15632.36,12367.5,8878.71,6216.23,9658.0,9344.9,12.58,7.07,9.83,13.05,10.55,3.38,11.34,5.37,6.65,3.2,10.32,11.33,9.05,7.36,4.1,8.02,7.2
1361,16816.1,9836.83,13926.81,17969.05,14972.01,3720.42,15758.59,6782.46,9664.68,5142.0,14521.33,15644.58,12377.6,8885.62,6220.74,9665.72,9351.93,11.94,7.66,9.98,13.11,10.82,2.8,11.18,5.14,7.02,4.22,11.11,12.22,10.1,6.91,4.5,7.72,7.03
1362,16827.96,9843.71,13937.17,17981.73,14983.08,3722.68,15770.6,6787.33,9671.96,5145.94,14532.46,15656.13,12387.42,8892.67,6225.14,9673.51,9359.61,11.87,6.87,10.36,12.68,11.06,2.25,12.01,4.88,7.28,3.94,11.13,11.55,9.83,7.06,4.4,7.79,7.68
1363,16839.87,9851.13,13947.34,17995.36,14993.81,3725.58,15782.76,6792.7,9678.59,5150.12,14543.13,15667.35,12396.41,8899.45,6229.3,9680.53,9367.38,11.9,7.42,10.16,13.64,10.73,2.9,12.16,5.36,6.62,4.18,10.67,11.22,8.98,6.78,4.16,7.02,7.77
1364,16851.73,9858.66,13958.13,18009.05,15004.72,3727.74,15794.19,6797.36,9686.29,5153.47,14553.83,15678.53,12405.86,8905.89,6233.95,9688.23,9374.85,11.87,7.53,10.79,13.68,10.91,2.16,11.43,4.67,7.71,3.35,10.7,11.18,9.45,6.44,4.65,7.7,7.47
1365,16864.17,9865.35,13968.68,18022.93,15016.31,3730.77,15806.48,6802.26,9693.8,5156.67,14565.33,15689.92,12415.87,8913.26,6238.78,9695.84,9381.5,12.44,6.69,10.55,13.88,11.59,3.02,12.29,4.9,7.51,3.2,11.5,11.39,10.01,7.37,4.83,7.61,6.65
1366,16876.17,9872.73,13978.83,18035.81,15027.25,3732.93,15818.32,6807.54,9700.9,5160.2,14576.85,15702.21,12425.36,8919.71,6242.95,9702.86,9388.6,12.01,7.38,10.16,12.88,10.95,2.17,11.84,5.28,7.11,3.52,11.52,12.28,9.49,6.46,4.17,7.02,7.1
1367,16888.52,9880.32,13989.33,18048.48,15038.54,3735.9,15830.55,6812.38,9708.31,5163.42,14588.34,15714.02,12434.57,8926.31,6247.74,9710.22,9395.48,12.35,7.59,10.49,12.67,11.29,2.97,12.24,4.84,7.4,3.23,11.49,11.81,9.21,6.59,4.79,7.35,6.88
1368,16901.18,9887.64,14000.19,18061.36,15049.48,3738.24,15841.68,6816.88,9716.15,5167.8,14599.16,15726.0,12444.21,8932.56,6252.15,9717.69,9402.5,12.66,7.31,10.86,12.88,10.94,2.34,11.13,4.51,7.84,4.37,10.82,11.98,9.63,6.25,4.41,7.47,7.02
1369,16913.78,9894.41,14010.72,18074.08,15060.31,3741.59,15852.83,6822.2,9723.27,5171.71,14610.05,15738.26,12454.26,8939.11,6256.84,9725.35,9410.02,12.61,6.77,10.53,12.72,10.83,3.35,11.15,5.32,7.12,3.91,10.89,12.26,10.05,6.54,4.69,7.66,7.52
1370,16926.02,9901.92,14020.83,18087.19,15071.42,3744.67,15864.48,6826.63,9729.88,5175.34,14620.48,15750.49,12463.3,8946.26,6261.11,9733.13,9417.61,12.24,7.51,10.12,13.11,11.11,3.09,11.65,4.43,6.61,3.63,10.43,12.24,9.05,7.16,4.27,7.78,7.59
1371,16938.49,9909.48,14031.69,18100.35,15082.84,3747.12,15875.73,6831.75,9737.75,5179.2,14631.82,15761.75,12473.13,8952.58,6266.37,9740.8,9424.49,12.47,7.56,10.86,13.16,11.42,2.45,11.26,5.12,7.87,3.86,11.34,11.26,9.83,6.32,5.25,7.67,6.89
1372,16951.06,9916.91,14041.85,18113.33,15094.24,3749.99,15887.98,6836.57,9745.25,5183.32,14642.75,15774.11,12482.46,8959.82,6270.71,9747.54,9431.12,12.57,7.44,10.17,12.98,11.4,2.87,12.25,4.82,7.5,4.11,10.92,12.36,9.33,7.23,4.35,6.74,6.63
1373,16963.79,9924.53,14051.53,18126.8,15105.63,3752.62,15900.19,6841.49,9752.63,5186.86,14653.84,15785.96,12492.15,8966.0,6275.23,9754.78,9438.89,12.73,7.61,9.68,13.47,11.38,2.63,12.21,4.92,7.38,3.55,11.1,11.85,9.69,6.19,4.51,7.24,7.77
1374,16976.37,9931.55,14062.46,18139.91,15116.58,3754.72,15912.25,6846.51,9759.28,5190.81,14664.58,15798.27,12501.19,8972.27,6279.35,9762.79,9446.58,12.58,7.02,10.92,13.11,10.95,2.11,12.06,5.02,6.64,3.94,10.74,12.31,9.04,6.26,4.12,8.01,7.69
1375,16988.37,9939.0,14072.89,18153.71,15127.3,3757.56,15923.9,6851.77,9766.93,5194.83,14675.94,15809.72,12510.87,8978.46,6283.8,9769.53,9453.25,12.0,7.44,10.44,13.8,10.73,2.84,11.65,5.26,7.66,4.02,11.37,11.45,9.67,6.2,4.46,6.74,6.67
1376,17000.97,9945.7,14082.91,18167.15,15138.88,3760.7,15935.91,6856.46,9774.17,5198.48,14687.44,15821.8,12520.64,8984.96,6288.77,9776.58,9461.02,12.6,6.71,10.02,13.43,11.58,3.14,12.01,4.69,7.24,3.65,11.5,12.08,9.77,6.5,4.96,7.05,7.77
1377,17012.83,9952.97,14093.35,18180.91,15150.07,3763.11,15948.21,6861.15,9780.88,5202.77,14697.93,15833.95,12529.74,8991.99,6294.06,9784.5,9468.53,11.85,7.26,10.44,13.76,11.19,2.41,12.3,4.69,6.71,4.29,10.49,12.15,9.1,7.03,5.29,7.92,7.52
1378,17025.23,9960.59,14104.17,18194.8,15160.74,3765.99,15959.76,6866.02,9787.97,5207.02,14708.99,15846.42,12538.72,8998.59,6298.59,9791.42,9475.39,12.4,7.62,10.82,13.9,10.67,2.88,11.55,4.87,7.09,4.25,11.07,12.47,8.98,6.6,4.53,6.92,6.86
1379,17037.4,9967.4,14114.84,18207.86,15172.36,3768.67,15971.04,6871.07,9795.22,5210.93,14719.8,15858.1,12547.7,9005.69,6302.72,9798.63,9482.31,12.17,6.81,10.67,13.06,11.62,2.68,11.28,5.05,7.25,3.91,10.81,11.68,8.98,7.09,4.14,7.22,6.92
1380,17050.24,9975.05,14125.57,18221.61,15183.14,3771.83,15982.6,6876.07,9802.72,5214.99,14730.37,15869.95,12557.34,9012.99,6307.21,9805.74,9489.71,12.84,7.65,10.73,13.75,10.78,3.16,11.56,5.0,7.5,4.06,10.57,11.84,9.64,7.31,4.49,7.11,7.4
1381,17062.16,9981.74,14135.89,18235.2,15194.48,3774.66,15994.16,6881.02,9810.5,5218.55,14741.65,15881.65,12566.57,9019.82,6311.79,9812.49,9496.67,11.91,6.68,10.33,13.59,11.34,2.83,11.57,4.95,7.78,3.57,11.28,11.7,9.23,6.83,4.58,6.75,6.96
1382,17074.86,9988.55,14146.62,18248.59,15205.62,3777.54,16005.7,6886.53,9818.09,5221.98,14753.07,15893.94,12576.25,9026.07,6316.06,9819.56,9504.4,12.7,6.82,10.73,13.38,11.14,2.88,11.54,5.51,7.59,3.43,11.42,12.29,9.68,6.25,4.27,7.07,7.73
1383,17087.16,9996.36,14157.08,18261.96,15216.45,3779.69,16017.48,6891.37,9824.73,5225.67,14764.6,15905.91,12586.02,9032.34,6320.39,9827.03,9512.0,12.3,7.8,10.46,13.37,10.83,2.15,11.78,4.84,6.65,3.69,11.53,11.97,9.77,6.28,4.33,7.47,7.6
1384,17100.17,10003.21,14167.66,18275.73,15227.28,3782.69,16028.9,6896.28,9832.35,5230.02,14775.66,15918.35,12595.82,9039.6,6325.68,9833.95,9519.52,13.01,6.86,10.58,13.77,10.83,3.0,11.42,4.91,7.62,4.35,11.06,12.43,9.8,7.25,5.29,6.93,7.52
1385,17112.0,10010.55,14177.88,18289.3,15238.65,3785.74,16040.63,6900.75,9839.95,5233.32,14786.37,15930.51,12605.0,9046.29,6330.62,9841.58,9527.04,11.83,7.34,10.22,13.57,11.37,3.05,11.73,4.47,7.6,3.3,10.71,12.16,9.18,6.69,4.94,7.63,7.52
1386,17124.25,10017.29,14188.54,18303.24,15249.97,3788.1,16052.86,6905.99,9847.11,5237.14,14797.22,15942.19,12614.7,9052.8,6335.61,9849.13,9534.36,12.25,6.74,10.66,13.94,11.31,2.37,12.23,5.24,7.15,3.82,10.85,11.68,9.7,6.51,4.99,7.55,7.31
1387,17136.0,10024.16,14198.34,18316.7,15260.82,3790.76,16065.07,6911.42,9854.54,5240.75,14807.85,15954.49,12623.84,9059.06,6340.15,9856.57,9541.61,11.75,6.87,9.8,13.46,10.85,2.66,12.21,5.44,7.43,3.61,10.63,12.3,9.15,6.26,4.54,7.44,7.26
1388,17147.82,10030.9,14208.54,18329.74,15271.89,3793.78,16077.17,6916.89,9862.14,5244.68,14818.33,15965.68,12633.1,9065.69,6344.92,9864.57,9549.08,11.82,6.73,10.2,13.04,11.07,3.02,12.1,5.47,7.6,3.93,10.48,11.19,9.26,6.63,4.77,8.0,7.47
1389,17160.04,10038.25,14218.23,18342.86,15283.15,3796.74,16088.63,6922.23,9869.95,5247.87,14828.93,15977.54,12643.04,9071.9,6350.07,9871.4,9556.2,12.22,7.35,9.69,13.12,11.26,2.96,11.46,5.34,7.81,3.19,10.6,11.87,9.94,6.22,5.15,6.83,7.12
1390,17172.61,10045.93,14229.06,18356.3,15294.35,3799.92,16100.44,6927.7,9876.62,5251.2,14840.15,15988.75,12651.96,9078.18,6354.45,9879.15,9563.39,12.57,7.69,10.82,13.44,11.21,3.18,11.81,5.47,6.67,3.33,11.22,11.21,8.92,6.28,4.38,7.75,7.19
1391,17185.43,10053.54,14239.04,18369.65,15305.71,3802.93,16112.41,6932.12,9884.36,5255.31,14850.96,16000.46,12661.76,9084.53,6358.92,9887.16,9571.01,12.82,7.61,9.98,13.34,11.36,3.01,11.97,4.42,7.74,4.11,10.81,11.7,9.8,6.35,4.47,8.01,7.62
1392,17198.26,10061.0,14249.39,18382.67,15316.41,3805.77,16123.9,6936.74,9892.19,5258.65,14861.3,16012.19,12671.6,9091.67,6363.12,9894.11,9578.37,12.83,7.46,10.36,13.02,10.7,2.84,11.49,4.62,7.83,3.34,10.34,11.74,9.85,7.15,4.2,6.95,7.36
1393,17210.95,10068.24,14259.14,18395.96,15327.16,3808.23,16135.26,6941.62,9899.91,5263.0,14871.76,16023.94,12680.83,9098.21,6367.31,9901.7,9585.66,12.69,7.25,9.75,13.29,10.75,2.46,11.37,4.88,7.72,4.35,10.46,11.74,9.23,6.53,4.19,7.59,7.29
1394,17223.7,10075.47,14269.73,18409.0,15337.96,3810.91,16147.62,6946.76,9906.69,5266.9,14883.12,16035.91,12690.29,9105.23,6371.6,9909.62,9592.48,12.75,7.23,10.59,13.03,10.8,2.68,12.36,5.14,6.78,3.9,11.36,11.97,9.46,7.02,4.29,7.92,6.82
1395,17235.55,10082.09,14279.76,18422.06,15348.58,3813.85,16159.95,6952.33,9914.44,5270.42,14893.68,16047.51,12699.49,9111.54,6376.99,9916.41,9599.94,11.85,6.62,10.03,13.06,10.62,2.94,12.32,5.57,7.74,3.52,10.57,11.6,9.2,6.31,5.39,6.78,7.46
1396,17248.24,10088.74,14290.1,18435.38,15359.29,3816.22,16172.35,6957.04,9921.78,5274.02,14904.16,16059.9,12708.53,9117.95,6381.96,9923.88,9607.67,12.69,6.65,10.34,13.32,10.71,2.37,12.4,4.71,7.34,3.6,10.48,12.39,9.04,6.41,4.96,7.47,7.73
1397,17259.99,10095.88,14301.01,18448.87,15370.88,3819.56,16184.59,6962.74,9929.13,5277.84,14915.26,16072.26,12717.91,9125.04,6387.25,9930.87,9614.81,11.75,7.14,10.91,13.5,11.58,3.34,12.24,5.7,7.36,3.83,11.11,12.36,9.38,7.09,5.29,7.0,7.14
1398,17272.81,10103.7,14311.47,18462.67,15381.88,3822.48,16195.84,6968.39,9936.81,5281.51,14926.76,16083.96,12727.57,9132.44,6392.2,9938.04,9621.64,12.83,7.82,10.47,13.79,11.0,2.92,11.25,5.65,7.67,3.67,11.49,11.7,9.66,7.4,4.95,7.17,6.83
1399,17285.25,10111.46,14321.78,18475.38,15392.98,3825.04,16208.24,6973.91,9944.67,5285.5,14937.28,16095.3,12737.46,9138.78,6396.61,9945.27,9629.37,12.43,7.76,10.3,12.71,11.1,2.56,12.4,5.52,7.87,4.0,10.52,11.35,9.89,6.34,4.42,7.23,7.73
1400,17297.19,10119.14,14331.71,18488.34,15403.59,3827.52,16219.75,6978.68,9952.54,5289.07,14948.45,16107.46,12747.05,9145.47,6401.67,9953.3,9636.39,11.94,7.68,9.93,12.96,10.61,2.47,11.51,4.76,7.87,3.57,11.17,12.16,9.59,6.69,5.06,8.03,7.02
1401,17308.99,10126.73,14341.47,18501.5,15415.0,3830.12,16231.34,6983.35,9959.83,5293.17,14959.13,16118.69,12757.17,9151.84,6406.44,9960.18,9643.54,11.8,7.59,9.76,13.16,11.41,2.6,11.59,4.68,7.29,4.1,10.68,11.23,10.12,6.38,4.77,6.88,7.15
1402,17320.89,10133.84,14352.07,18514.2,15425.93,3832.8,16243.23,6987.89,9966.72,5296.48,14970.23,16130.68,12766.71,9158.83,6411.64,9968.06,9650.24,11.9,7.11,10.6,12.7,10.94,2.69,11.9,4.54,6.89,3.31,11.1,11.99,9.55,6.99,5.2,7.88,6.7
1403,17333.24,10141.39,14362.13,18527.21,15436.44,3835.97,16254.72,6992.68,9973.67,5300.87,14980.68,16142.68,12776.11,9166.19,6416.78,9975.53,9657.78,12.35,7.54,10.06,13.01,10.51,3.17,11.49,4.79,6.94,4.4,10.45,11.99,9.39,7.36,5.15,7.48,7.55
1404,17345.71,10149.26,14372.03,18540.95,15447.34,3838.36,16267.14,6997.56,9980.78,5305.11,14991.82,16153.87,12785.88,9172.72,6421.28,9982.65,9664.32,12.47,7.88,9.9,13.73,10.9,2.38,12.42,4.88,7.11,4.23,11.14,11.2,9.77,6.54,4.5,7.12,6.54
1405,17358.35,10157.16,14382.53,18554.09,15458.58,3840.49,16278.66,7002.95,9987.38,5308.7,15002.52,16165.78,12795.84,9179.48,6426.63,9989.54,9671.62,12.64,7.9,10.5,13.15,11.24,2.13,11.51,5.39,6.6,3.6,10.69,11.9,9.96,6.75,5.35,6.88,7.3
1406,17370.17,10164.18,14392.47,18567.59,15469.08,3843.13,16290.89,7007.69,9994.1,5312.31,15013.2,16178.13,12805.85,9186.35,6430.84,9997.08,9678.86,11.82,7.02,9.94,13.5,10.5,2.65,12.24,4.74,6.72,3.61,10.68,12.36,10.01,6.87,4.21,7.54,7.25
1407,17382.98,10171.34,14402.59,18581.44,15480.72,3845.49,16302.41,7012.69,10001.72,5315.6,15023.97,16190.05,12815.48,9193.6,6436.19,10004.87,9685.58,12.81,7.16,10.12,13.85,11.65,2.35,11.51,5.01,7.62,3.29,10.78,11.92,9.63,7.25,5.35,7.8,6.72
1408,17395.58,10178.07,14413.12,18595.12,15491.34,3848.76,16314.42,7017.48,10008.61,5319.86,15034.56,16202.49,12825.28,9201.03,6440.93,10012.13,9692.58,12.6,6.73,10.52,13.68,10.61,3.27,12.01,4.79,6.88,4.27,10.58,12.43,9.8,7.43,4.74,7.25,7.0
1409,17407.57,10185.84,14423.86,18608.61,15502.84,3851.18,16326.32,7022.34,10015.49,5324.04,15046.15,16213.84,12834.38,9207.37,6446.09,10019.36,9699.93,11.99,7.76,10.74,13.49,11.5,2.42,11.9,4.85,6.88,4.18,11.59,11.35,9.1,6.35,5.16,7.23,7.34
1410,17419.59,10193.5,14433.83,18621.95,15514.24,3853.45,16337.93,7027.12,10022.28,5327.9,15057.01,16226.19,12843.32,9213.77,6450.62,10026.99,9707.44,12.02,7.66,9.97,13.34,11.4,2.27,11.61,4.78,6.79,3.86,10.87,12.35,8.93,6.39,4.54,7.63,7.51
1411,17432.43,10200.26,14444.35,18634.76,15525.86,3856.75,16349.62,7032.73,10029.68,5331.44,15068.26,16238.37,12853.15,9220.73,6455.01,10034.93,9715.12,12.84,6.76,10.53,12.82,11.62,3.3,11.69,5.62,7.41,3.54,11.25,12.18,9.83,6.96,4.39,7.94,7.68
1412,17444.43,10207.78,14454.61,18647.47,15537.0,3859.09,16361.66,7037.71,10037.06,5335.05,15078.76,16250.29,12862.73,9226.89,6460.36,10041.94,9722.5,12.0,7.52,10.26,12.71,11.15,2.34,12.04,4.97,7.38,3.6,10.5,11.92,9.58,6.17,5.35,7.01,7.38
1413,17456.41,10215.66,14464.53,18660.63,15548.44,3862.46,16373.31,7042.82,10044.33,5338.36,15090.07,16262.52,12872.36,9233.69,6465.05,10049.46,9729.45,11.98,7.88,9.91,13.16,11.44,3.37,11.65,5.11,7.27,3.32,11.31,12.23,9.63,6.8,4.7,7.52,6.95
1414,17468.26,10222.28,14474.35,18673.47,15559.46,3865.85,16384.95,7047.3,10052.19,5342.6,15101.27,16274.07,12881.68,9240.05,6469.99,10057.02,9736.31,11.85,6.62,9.82,12.85,11.02,3.38,11.64,4.48,7.85,4.24,11.2,11.54,9.32,6.36,4.94,7.57,6.86
1415,17480.1,10230.07,14484.22,18687.02,15570.72,3869.05,16396.8,7051.98,10059.0,5346.13,15112.83,16285.73,12890.57,9247.42,6475.26,10064.78,9744.08,11.84,7.79,9.87,13.55,11.26,3.21,11.85,4.68,6.82,3.53,11.57,11.67,8.88,7.37,5.26,7.76,7.77
1416,17492.45,10237.86,14494.61,18700.56,15582.09,3871.32,16409.05,7056.47,10065.85,5349.57,15124.01,16297.43,12899.63,9253.95,6479.56,10072.67,9751.84,12.35,7.8,10.39,13.53,11.38,2.26,12.25,4.49,6.84,3.44,11.18,11.69,9.06,6.53,4.31,7.88,7.76
1417,17504.49,10244.9,14504.74,18714.24,15592.76,3874.44,16421.04,7061.12,10073.67,5353.91,15134.46,16308.61,12909.07,9260.43,6484.52,10079.49,9758.42,12.05,7.04,10.13,13.69,10.67,3.12,12.0,4.65,7.82,4.34,10.45,11.19,9.44,6.48,4.95,6.82,6.58
1418,17517.45,10252.02,14515.49,18727.63,15603.62,3877.71,16433.34,7066.04,10081.29,5357.96,15145.79,16319.89,12918.34,9267.47,6489.6,10087.45,9765.29,12.96,7.12,10.76,13.39,10.86,3.27,12.3,4.92,7.62,4.05,11.32,11.28,9.27,7.04,5.08,7.97,6.87
1419,17530.24,10259.66,14525.77,18740.57,15614.24,3880.19,16444.72,7071.04,10088.44,5361.99,15156.81,16331.38,12928.39,9274.17,6493.78,10095.46,9772.65,12.78,7.65,10.28,12.94,10.61,2.48,11.38,5.0,7.16,4.03,11.02,11.48,10.05,6.7,4.18,8.0,7.36
1420,17542.03,10267.09,14536.38,18753.4,15625.74,3883.24,16456.0,7076.54,10096.18,5366.0,15167.24,16343.51,12938.04,9280.46,6498.15,10102.55,9779.31,11.8,7.43,10.61,12.83,11.51,3.04,11.28,5.5,7.73,4.01,10.44,12.13,9.65,6.28,4.38,7.09,6.65
1421,17554.08,10274.02,14546.49,18766.4,15636.39,3886.56,16467.86,7081.02,10103.92,5369.47,15178.39,16355.15,12947.44,9287.28,6502.96,10109.39,9786.02,12.05,6.93,10.11,13.0,10.64,3.33,11.86,4.48,7.74,3.48,11.14,11.64,9.4,6.83,4.8,6.85,6.71
1422,17566.92,10281.25,14556.73,18779.87,15647.58,3889.16,16479.03,7085.88,10111.14,5373.94,15189.96,16367.52,12956.42,9294.55,6508.11,10116.18,9793.74,12.84,7.23,10.25,13.47,11.2,2.6,11.18,4.86,7.22,4.47,11.58,12.37,8.98,7.27,5.16,6.79,7.73
1423,17579.17,10288.5,14566.81,18792.62,15658.28,3892.2,16490.41,7090.4,10117.76,5377.87,15200.61,16379.38,12965.31,9300.97,6512.72,10123.48,9801.16,12.25,7.25,10.08,12.75,10.7,3.04,11.38,4.53,6.62,3.93,10.65,11.87,8.89,6.42,4.61,7.3,7.41
1424,17591.68,10295.21,14577.38,18805.96,15669.29,3895.1,16502.66,7095.78,10124.37,5381.82,15211.51,16391.2,12975.17,9307.95,6517.28,10130.41,9808.03,12.51,6.71,10.57,13.35,11.0,2.9,12.25,5.38,6.61,3.95,10.89,11.82,9.86,6.98,4.55,6.93,6.88
